date,admin1,market,admin1_enc,market_enc,latitude,longitude,year,month,month_sin,month_cos,cpi,fuel_price,temperature,rainfall,cpi_x_fuel,price_yam_per_kg,price_cassava_gari_yellow_per_kg,price_gari_white_per_kg,price_rice_local_per_kg,price_maize_white_per_kg,price_maize_yellow_per_kg,price_rice_imported_per_kg,price_yam_per_kg_deflated,price_yam_per_kg_lag1,price_yam_per_kg_lag3,price_yam_per_kg_lag6,price_yam_per_kg_lag12,price_yam_per_kg_roll_mean3,price_yam_per_kg_roll_mean6,price_yam_per_kg_roll_std3,price_yam_per_kg_deflated_lag1,price_yam_per_kg_deflated_lag3,price_cassava_gari_yellow_per_kg_deflated,price_cassava_gari_yellow_per_kg_lag1,price_cassava_gari_yellow_per_kg_lag3,price_cassava_gari_yellow_per_kg_lag6,price_cassava_gari_yellow_per_kg_lag12,price_cassava_gari_yellow_per_kg_roll_mean3,price_cassava_gari_yellow_per_kg_roll_mean6,price_cassava_gari_yellow_per_kg_roll_std3,price_cassava_gari_yellow_per_kg_deflated_lag1,price_cassava_gari_yellow_per_kg_deflated_lag3,price_gari_white_per_kg_deflated,price_gari_white_per_kg_lag1,price_gari_white_per_kg_lag3,price_gari_white_per_kg_lag6,price_gari_white_per_kg_lag12,price_gari_white_per_kg_roll_mean3,price_gari_white_per_kg_roll_mean6,price_gari_white_per_kg_roll_std3,price_gari_white_per_kg_deflated_lag1,price_gari_white_per_kg_deflated_lag3,price_rice_local_per_kg_deflated,price_rice_local_per_kg_lag1,price_rice_local_per_kg_lag3,price_rice_local_per_kg_lag6,price_rice_local_per_kg_lag12,price_rice_local_per_kg_roll_mean3,price_rice_local_per_kg_roll_mean6,price_rice_local_per_kg_roll_std3,price_rice_local_per_kg_deflated_lag1,price_rice_local_per_kg_deflated_lag3,price_maize_white_per_kg_deflated,price_maize_white_per_kg_lag1,price_maize_white_per_kg_lag3,price_maize_white_per_kg_lag6,price_maize_white_per_kg_lag12,price_maize_white_per_kg_roll_mean3,price_maize_white_per_kg_roll_mean6,price_maize_white_per_kg_roll_std3,price_maize_white_per_kg_deflated_lag1,price_maize_white_per_kg_deflated_lag3,price_maize_yellow_per_kg_deflated,price_maize_yellow_per_kg_lag1,price_maize_yellow_per_kg_lag3,price_maize_yellow_per_kg_lag6,price_maize_yellow_per_kg_lag12,price_maize_yellow_per_kg_roll_mean3,price_maize_yellow_per_kg_roll_mean6,price_maize_yellow_per_kg_roll_std3,price_maize_yellow_per_kg_deflated_lag1,price_maize_yellow_per_kg_deflated_lag3,price_rice_imported_per_kg_deflated,price_rice_imported_per_kg_lag1,price_rice_imported_per_kg_lag3,price_rice_imported_per_kg_lag6,price_rice_imported_per_kg_lag12,price_rice_imported_per_kg_roll_mean3,price_rice_imported_per_kg_roll_mean6,price_rice_imported_per_kg_roll_std3,price_rice_imported_per_kg_deflated_lag1,price_rice_imported_per_kg_deflated_lag3
2021-11-15,Borno,Budum,2,9,11.85,13.16,2021,11,-0.5,0.866025,354.3,70.68,26.78,4.68,25041.92,312.4,219.69,237.92,282.22,163.94,163.75,565.72,77.52,316.0,261.2,213.2,169.6,300.27,270.47,34.05,78.42,64.82,54.52,318.66,277.4,211.62,384.08,290.97,291.36,23.98,79.08,68.84,59.04,245.26,283.78,272.58,297.24,244.7,255.43,39.36,60.86,70.42,70.03,339.26,383.89,440.0,314.07,361.58,393.24,22.32,84.19,95.26,40.68,174.26,222.96,159.36,144.76,204.35,197.25,26.3,43.24,55.33,40.63,245.81,265.15,210.54,161.63,255.59,236.24,9.67,61.0,65.8,140.38,568.57,571.43,589.29,603.57,570.48,573.93,1.65,141.09,141.8
2021-12-15,Borno,Budum,2,9,11.85,13.16,2021,12,-0.0,1.0,354.3,70.68,26.78,4.68,25041.92,308.8,265.32,231.07,400.0,181.4,224.15,562.86,76.63,312.4,323.6,250.0,170.4,317.33,287.0,5.72,77.52,80.3,65.84,219.69,276.85,334.58,272.33,271.73,292.7,49.68,54.52,68.7,57.34,237.92,205.07,252.27,238.32,229.42,249.65,21.4,59.04,50.89,99.26,282.22,361.58,428.52,354.44,327.69,366.94,40.93,70.03,89.73,45.01,163.94,215.82,190.34,139.84,184.67,198.01,27.46,40.68,53.56,55.62,163.75,255.8,216.88,159.2,221.79,228.44,50.51,40.63,63.48,139.67,565.72,571.43,571.43,616.79,568.57,570.0,2.86,140.38,141.8
2022-01-15,Borno,Budum,2,9,11.85,13.16,2022,1,0.5,0.866025,421.07,105.42,27.12,3.16,44389.2,206.0,264.94,238.3,517.78,184.38,249.48,705.71,43.01,308.8,316.0,258.8,171.2,312.4,296.8,3.6,76.63,78.42,55.32,265.32,318.66,329.05,335.13,267.89,281.16,49.54,65.84,79.08,49.76,231.07,245.26,273.62,196.8,238.08,246.12,7.1,57.34,60.86,108.11,400.0,339.26,406.2,357.04,340.49,362.19,58.9,99.26,84.19,38.5,181.4,174.26,220.74,172.36,173.2,196.52,8.78,45.01,43.24,52.09,224.15,245.81,223.23,180.85,211.24,229.65,42.53,55.62,61.0,147.35,562.86,568.57,571.43,630.0,565.72,568.57,2.86,139.67,141.09
2022-03-15,Borno,Budum,2,9,11.85,13.16,2022,3,1.0,0.0,421.07,105.42,27.12,3.16,44389.2,250.0,232.62,295.14,557.13,202.07,222.26,732.14,52.2,206.0,312.4,261.2,172.0,275.73,288.0,60.42,43.01,77.52,48.57,264.94,219.69,277.4,192.45,249.98,270.48,26.24,55.32,54.52,61.63,238.3,237.92,283.78,322.03,235.76,240.23,4.07,49.76,59.04,116.33,517.78,282.22,383.89,357.04,400.0,380.79,117.78,108.11,70.03,42.19,184.38,163.94,222.96,184.78,176.57,190.46,11.04,38.5,40.68,46.41,249.48,163.75,265.15,202.5,212.46,234.02,44.04,52.09,40.63,152.87,705.71,565.72,571.43,637.14,611.43,590.95,81.66,147.35,140.38
2022-04-15,Borno,Budum,2,9,11.85,13.16,2022,4,0.866025,-0.5,421.07,105.42,27.12,3.16,44389.2,264.67,280.03,247.4,596.48,186.8,209.47,745.71,55.26,250.0,308.8,323.6,220.4,254.93,286.13,51.58,52.2,76.63,58.47,232.62,265.32,276.85,266.5,254.29,263.01,18.77,48.57,65.84,51.66,295.14,231.07,205.07,184.88,254.84,242.13,35.09,61.63,57.34,124.55,557.13,400.0,361.58,425.19,491.64,409.66,81.76,116.33,99.26,39.0,202.07,181.4,215.82,176.93,189.28,186.98,11.17,42.19,45.01,43.74,222.26,224.15,255.8,204.69,231.96,226.88,15.2,46.41,55.62,155.71,732.14,562.86,571.43,678.57,666.9,617.74,91.07,152.87,139.67
2022-05-15,Borno,Budum,2,9,11.85,13.16,2022,5,0.5,-0.866025,421.07,105.42,27.12,3.16,44389.2,279.33,329.55,210.17,635.84,170.17,225.56,750.0,58.32,264.67,206.0,316.0,224.4,240.22,276.31,30.53,55.26,43.01,68.81,280.03,264.94,318.66,261.67,259.2,263.54,24.22,58.47,55.32,43.88,247.4,238.3,245.26,227.78,260.28,249.18,30.53,51.66,49.76,132.76,596.48,517.78,339.26,432.6,557.13,448.81,39.35,124.55,108.11,35.53,186.8,184.38,174.26,168.33,191.08,182.14,9.59,39.0,38.5,47.1,209.47,249.48,245.81,192.0,227.07,219.15,20.43,43.74,52.09,156.6,745.71,705.71,568.57,607.14,727.85,646.78,20.34,155.71,147.35
2023-02-15,Borno,Budum,2,9,11.85,13.16,2023,2,0.866025,0.5,524.91,82.95,26.88,5.64,43541.28,294.0,,,675.19,,,1200.0,49.24,279.33,250.0,312.4,213.2,264.67,270.2,14.67,58.32,52.2,,329.55,232.62,219.69,211.62,280.73,265.36,48.47,68.81,48.57,,210.17,295.14,237.92,272.58,250.9,243.33,42.59,43.88,61.63,113.09,635.84,557.13,282.22,440.0,596.48,498.24,39.36,132.76,116.33,,170.17,202.07,163.94,159.36,186.35,181.46,15.95,35.53,42.19,,225.56,222.26,163.75,210.54,219.1,215.78,8.5,47.1,46.41,200.99,750.0,732.14,565.72,589.29,742.62,677.02,9.32,156.6,152.87
2023-03-15,Borno,Budum,2,9,11.85,13.16,2023,3,1.0,0.0,524.91,82.95,26.88,5.64,43541.28,294.0,,,727.78,,,1204.52,49.24,294.0,264.67,308.8,250.0,279.33,267.13,14.67,49.24,55.26,,,280.03,265.32,334.58,304.79,274.49,35.02,,58.47,,,247.4,231.07,252.27,228.79,244.42,26.33,,51.66,121.9,675.19,596.48,400.0,428.52,635.84,563.74,39.36,113.09,124.55,,,186.8,181.4,190.34,178.48,184.96,11.76,,39.0,,,209.47,224.15,216.88,217.52,226.18,11.38,,43.74,201.75,1200.0,745.71,562.86,571.43,898.57,782.74,261.05,200.99,155.71
2023-04-15,Borno,Budum,2,9,11.85,13.16,2023,4,0.866025,-0.5,524.91,82.95,26.88,5.64,43541.28,294.0,,,740.0,,,1209.05,49.24,294.0,279.33,206.0,258.8,289.11,264.67,8.47,49.24,58.32,,,329.55,264.94,329.05,329.55,276.79,,,68.81,,,210.17,238.3,273.62,210.17,247.75,,,43.88,123.95,727.78,635.84,517.78,406.2,679.6,618.37,46.13,121.9,132.76,,,170.17,184.38,220.74,170.17,185.86,,,35.53,,,225.56,249.48,223.23,225.56,226.69,,,47.1,202.51,1204.52,750.0,705.71,571.43,1051.51,889.68,261.12,201.75,156.6
2023-05-15,Borno,Budum,2,9,11.85,13.16,2023,5,0.5,-0.866025,524.91,82.95,26.88,5.64,43541.28,294.0,,,760.0,,,1213.57,49.24,294.0,294.0,250.0,261.2,294.0,279.33,0.0,49.24,49.24,,,,232.62,277.4,,280.73,,,,,,,295.14,283.78,,250.9,,,,127.3,740.0,675.19,557.13,383.89,714.32,655.4,34.44,123.95,113.09,,,,202.07,222.96,,186.35,,,,,,,222.26,265.15,,219.1,,,,203.27,1209.05,1200.0,732.14,571.43,1204.52,973.57,4.53,202.51,200.99
2023-06-15,Borno,Budum,2,9,11.85,13.16,2023,6,0.0,-1.0,524.91,82.95,26.88,5.64,43541.28,347.0,,,757.22,,,1140.0,58.12,294.0,294.0,264.67,323.6,294.0,286.67,0.0,49.24,49.24,,,,280.03,276.85,,304.79,,,,,,,247.4,205.07,,228.79,,,,126.83,760.0,727.78,596.48,361.58,742.59,689.22,16.27,127.3,121.9,,,,186.8,215.82,,178.48,,,,,,,209.47,255.8,,217.52,,,,190.94,1213.57,1204.52,745.71,571.43,1209.05,1053.81,4.53,203.27,201.75
2023-07-15,Borno,Budum,2,9,11.85,13.16,2023,7,-0.5,-0.866025,524.91,82.95,26.88,5.64,43541.28,476.13,,,765.23,,,1147.19,79.75,347.0,294.0,279.33,316.0,311.67,300.39,30.6,58.12,49.24,,,,329.55,318.66,,329.55,,,,,,,210.17,245.26,,210.17,,,,128.17,757.22,740.0,635.84,339.26,752.41,716.01,10.83,126.83,123.95,,,,170.17,174.26,,170.17,,,,,,,225.56,245.81,,225.56,,,,192.15,1140.0,1209.05,750.0,568.57,1187.54,1119.52,41.23,190.94,202.51
2023-08-15,Borno,Budum,2,9,11.85,13.16,2023,8,-0.866025,-0.5,524.91,82.95,26.88,5.64,43541.28,638.71,,,903.23,,,1154.38,106.98,476.13,294.0,294.0,312.4,372.38,333.19,93.68,79.75,49.24,,,,,219.69,,,,,,,,,,237.92,,,,,,151.29,765.23,760.0,675.19,282.22,760.82,737.57,4.07,128.17,127.3,,,,,163.94,,,,,,,,,,163.75,,,,,,193.35,1147.19,1213.57,1200.0,565.72,1166.92,1185.72,40.56,192.15,203.27
2023-09-15,Borno,Budum,2,9,11.85,13.16,2023,9,-1.0,-0.0,524.91,82.95,26.88,5.64,43541.28,627.74,,,925.93,,,1184.34,105.14,638.71,347.0,294.0,308.8,487.28,390.64,146.17,106.98,58.12,,,,,265.32,,,,,,,,,,231.07,,,,,,155.09,903.23,757.22,727.78,400.0,808.56,775.58,82.08,151.29,126.83,,,,,181.4,,,,,,,,,,224.15,,,,,,198.37,1154.38,1140.0,1204.52,562.86,1147.19,1178.12,7.19,193.35,190.94
2023-10-15,Borno,Budum,2,9,11.85,13.16,2023,10,-0.866025,0.5,524.91,82.95,26.88,5.64,43541.28,616.78,,,883.9,,,1214.29,103.31,627.74,476.13,294.0,206.0,580.86,446.26,90.86,105.14,79.75,,,,,264.94,,,,,,,,,,238.3,,,,,,148.05,925.93,765.23,740.0,517.78,864.8,808.6,86.97,155.09,128.17,,,,,184.38,,,,,,,,,,249.48,,,,,,203.39,1184.34,1147.19,1209.05,705.71,1161.97,1174.76,19.7,198.37,192.15
2023-11-15,Borno,Budum,2,9,11.85,13.16,2023,11,-0.5,0.866025,524.91,82.95,26.88,5.64,43541.28,601.54,,,841.88,,,1243.13,100.76,616.78,638.71,294.0,250.0,627.74,500.06,10.97,103.31,106.98,,,,,232.62,,,,,,,,,,295.14,,,,,,141.01,883.9,903.23,760.0,557.13,904.35,832.58,21.04,148.05,151.29,,,,,202.07,,,,,,,,,,222.26,,,,,,208.22,1214.29,1154.38,1213.57,732.14,1184.34,1175.63,29.96,203.39,193.35
2016-06-15,Borno,Bullunkutu,2,10,11.83,13.09,2016,6,0.0,-1.0,183.88,47.6,26.16,5.35,8752.69,108.0,118.6,112.84,312.22,105.57,109.32,380.71,51.64,,,,,,,,,,56.71,,,,,,,,,,53.95,,,,,,,,,,149.28,,,,,,,,,,50.48,,,,,,,,,,52.27,,,,,,,,,,182.03,,,,,,,,,
2016-07-15,Borno,Bullunkutu,2,10,11.83,13.09,2016,7,-0.5,-0.866025,183.88,47.6,26.16,5.35,8752.69,125.2,144.75,115.76,303.7,111.75,114.68,375.0,59.86,108.0,,,,108.0,108.0,,51.64,,69.21,118.6,,,,118.6,118.6,,56.71,,55.35,112.84,,,,112.84,112.84,,53.95,,145.21,312.22,,,,312.22,312.22,,149.28,,53.43,105.57,,,,105.57,105.57,,50.48,,54.83,109.32,,,,109.32,109.32,,52.27,,179.3,380.71,,,,380.71,380.71,,182.03,
2016-08-15,Borno,Bullunkutu,2,10,11.83,13.09,2016,8,-0.866025,-0.5,183.88,47.6,26.16,5.35,8752.69,132.4,146.08,129.04,296.48,139.24,144.44,371.43,63.31,125.2,,,,116.6,116.6,12.16,59.86,,69.85,144.75,,,,131.68,131.68,18.49,69.21,,61.7,115.76,,,,114.3,114.3,2.06,55.35,,141.76,303.7,,,,307.96,307.96,6.02,145.21,,66.58,111.75,,,,108.66,108.66,4.37,53.43,,69.06,114.68,,,,112.0,112.0,3.79,54.83,,177.59,375.0,,,,377.86,377.86,4.04,179.3,
2016-09-15,Borno,Bullunkutu,2,10,11.83,13.09,2016,9,-1.0,-0.0,183.88,47.6,26.16,5.35,8752.69,139.6,147.42,133.21,289.26,137.75,143.48,428.57,66.75,132.4,108.0,,,121.87,121.87,12.54,63.31,51.64,70.49,146.08,118.6,,,136.48,136.48,15.5,69.85,56.71,63.69,129.04,112.84,,,119.21,119.21,8.63,61.7,53.95,138.31,296.48,312.22,,,304.13,304.13,7.88,141.76,149.28,65.86,139.24,105.57,,,118.85,118.85,17.92,66.58,50.48,68.6,144.44,109.32,,,122.81,122.81,18.92,69.06,52.27,204.92,371.43,380.71,,,375.71,375.71,4.68,177.59,182.03
2016-10-15,Borno,Bullunkutu,2,10,11.83,13.09,2016,10,-0.866025,0.5,183.88,47.6,26.16,5.35,8752.69,129.87,150.62,137.5,283.7,101.62,104.05,362.86,62.1,139.6,125.2,,,132.4,126.3,7.2,66.75,59.86,72.02,147.42,144.75,,,146.08,139.21,1.34,70.49,69.21,65.74,133.21,115.76,,,126.0,122.71,9.11,63.69,55.35,135.65,289.26,303.7,,,296.48,300.42,7.22,138.31,145.21,48.59,137.75,111.75,,,129.58,123.58,15.46,65.86,53.43,49.75,143.48,114.68,,,134.2,127.98,16.91,68.6,54.83,173.5,428.57,375.0,,,391.67,388.93,32.01,204.92,179.3
2016-11-15,Borno,Bullunkutu,2,10,11.83,13.09,2016,11,-0.5,0.866025,183.88,47.6,26.16,5.35,8752.69,120.13,157.0,143.75,278.52,108.49,110.33,428.57,57.44,129.87,132.4,,,133.96,127.01,5.05,62.1,63.31,75.07,150.62,146.08,,,148.04,141.49,2.33,72.02,69.85,68.73,137.5,129.04,,,133.25,125.67,4.23,65.74,61.7,133.17,283.7,296.48,,,289.81,297.07,6.41,135.65,141.76,51.87,101.62,139.24,,,126.2,119.19,21.3,48.59,66.58,52.75,104.05,144.44,,,130.66,123.19,23.05,49.75,69.06,204.92,362.86,371.43,,,387.62,383.71,35.72,173.5,177.59
2016-12-15,Borno,Bullunkutu,2,10,11.83,13.09,2016,12,-0.0,1.0,183.88,47.6,26.16,5.35,8752.69,110.4,167.5,150.0,291.48,114.49,117.75,428.57,52.79,120.13,139.6,108.0,,129.87,125.87,9.74,57.44,66.75,80.09,157.0,147.42,118.6,,151.68,144.08,4.88,75.07,70.49,71.72,143.75,133.21,112.84,,138.15,128.68,5.3,68.73,63.69,139.37,278.52,289.26,312.22,,283.83,293.98,5.37,133.17,138.31,54.74,108.49,137.75,105.57,,115.95,117.4,19.19,51.87,65.86,56.3,110.33,143.48,109.32,,119.29,121.05,21.19,52.75,68.6,204.92,428.57,428.57,380.71,,406.67,391.19,37.94,204.92,204.92
2017-02-15,Borno,Bullunkutu,2,10,11.83,13.09,2017,2,0.866025,0.5,214.23,54.25,26.6,3.96,11621.98,88.4,198.0,170.0,321.48,135.68,134.48,485.71,36.28,110.4,129.87,125.2,,120.13,126.27,9.74,52.79,62.1,81.26,167.5,150.62,144.75,,158.37,152.23,8.52,80.09,72.02,69.77,150.0,137.5,115.76,,143.75,134.88,6.25,71.72,65.74,131.94,291.48,283.7,303.7,,284.57,290.52,6.52,139.37,135.65,55.68,114.49,101.62,111.75,,108.2,118.89,6.44,54.74,48.59,55.19,117.75,104.05,114.68,,110.71,122.46,6.86,56.3,49.75,199.34,428.57,362.86,375.0,,406.67,399.17,37.94,204.92,173.5
2017-03-15,Borno,Bullunkutu,2,10,11.83,13.09,2017,3,1.0,0.0,214.23,54.25,26.6,3.96,11621.98,99.4,199.6,178.94,321.48,133.82,139.91,446.43,40.79,88.4,120.13,132.4,,106.31,120.13,16.26,36.28,57.44,81.92,198.0,157.0,146.08,,174.17,161.1,21.3,81.26,75.07,73.44,170.0,143.75,129.04,,154.58,143.92,13.71,69.77,68.73,131.94,321.48,278.52,296.48,,297.16,293.49,22.04,131.94,133.17,54.92,135.68,108.49,139.24,,119.55,122.88,14.28,55.68,51.87,57.42,134.48,110.33,144.44,,120.85,125.76,12.37,55.19,52.75,183.21,485.71,428.57,371.43,,447.62,417.62,32.99,199.34,204.92
2017-04-15,Borno,Bullunkutu,2,10,11.83,13.09,2017,4,0.866025,-0.5,214.23,54.25,26.6,3.96,11621.98,110.4,199.1,181.52,321.48,141.15,144.1,433.22,45.31,99.4,110.4,139.6,,99.4,114.63,11.0,40.79,52.79,81.71,199.6,167.5,147.42,,188.37,170.02,18.09,81.92,80.09,74.5,178.94,150.0,133.21,,166.31,152.23,14.82,73.44,71.72,131.94,321.48,291.48,289.26,,311.48,297.65,17.32,131.94,139.37,57.93,133.82,114.49,137.75,,128.0,121.97,11.73,54.92,54.74,59.14,139.91,117.75,143.48,,130.71,125.0,11.55,57.42,56.3,177.79,446.43,428.57,428.57,,453.57,430.12,29.23,183.21,204.92
2017-05-15,Borno,Bullunkutu,2,10,11.83,13.09,2017,5,0.5,-0.866025,214.23,54.25,26.6,3.96,11621.98,100.0,199.6,184.1,307.04,146.62,149.16,420.0,41.04,110.4,88.4,129.87,,99.4,109.77,11.0,45.31,36.28,81.92,199.1,198.0,150.62,,198.9,178.64,0.82,81.71,81.26,75.55,181.52,170.0,137.5,,176.82,160.28,6.05,74.5,69.77,126.01,321.48,321.48,283.7,,321.48,303.02,0.0,131.94,131.94,60.17,141.15,135.68,101.62,,136.88,122.54,3.81,57.93,55.68,61.22,144.1,134.48,104.05,,139.5,125.1,4.82,59.14,55.19,172.37,433.22,485.71,362.86,,455.12,430.89,27.3,177.79,199.34
2017-06-15,Borno,Bullunkutu,2,10,11.83,13.09,2017,6,0.0,-1.0,214.23,54.25,26.6,3.96,11621.98,132.8,218.5,192.75,303.52,148.5,154.22,414.29,54.5,100.0,99.4,120.13,,103.27,104.79,6.18,41.04,40.79,89.67,199.6,199.6,157.0,,199.43,186.8,0.29,81.92,81.92,79.1,184.1,178.94,143.75,,181.52,168.05,2.58,75.55,73.44,124.56,307.04,321.48,278.52,,316.67,306.91,8.34,126.01,131.94,60.94,146.62,133.82,108.49,,140.53,130.04,6.42,60.17,54.92,63.29,149.16,139.91,110.33,,144.39,132.62,4.63,61.22,57.42,170.02,420.0,446.43,428.57,,433.22,440.42,13.22,172.37,183.21
2017-07-15,Borno,Bullunkutu,2,10,11.83,13.09,2017,7,-0.5,-0.866025,214.23,54.25,26.6,3.96,11621.98,165.6,213.75,187.62,300.0,150.64,159.28,410.71,67.96,132.8,110.4,110.4,108.0,114.4,106.9,16.76,54.5,45.31,87.72,218.5,199.1,167.5,118.6,205.73,197.05,11.06,89.67,81.71,77.0,192.75,181.52,150.0,112.84,186.12,176.22,5.88,79.1,74.5,123.12,303.52,321.48,291.48,312.22,310.68,311.08,9.52,124.56,131.94,61.82,148.5,141.15,114.49,105.57,145.42,136.71,3.82,60.94,57.93,65.37,154.22,144.1,117.75,109.32,149.16,139.94,5.06,63.29,59.14,168.56,414.29,433.22,428.57,380.71,422.5,438.04,9.71,170.02,177.79
2017-08-15,Borno,Bullunkutu,2,10,11.83,13.09,2017,8,-0.866025,-0.5,214.23,54.25,26.6,3.96,11621.98,198.4,197.92,177.18,607.04,152.78,151.76,392.86,81.42,165.6,100.0,88.4,125.2,132.8,116.1,32.8,67.96,41.04,81.23,213.75,199.6,198.0,144.75,210.62,204.76,9.83,87.72,81.92,72.71,187.62,184.1,170.0,115.76,188.16,182.49,4.35,77.0,75.55,249.13,300.0,307.04,321.48,303.7,303.52,312.5,3.52,123.12,126.01,62.7,150.64,146.62,135.68,111.75,148.59,142.74,2.01,61.82,60.17,62.28,159.28,149.16,134.48,114.68,154.22,146.86,5.06,65.37,61.22,161.23,410.71,420.0,485.71,375.0,415.0,435.06,4.69,168.56,172.37
2017-09-15,Borno,Bullunkutu,2,10,11.83,13.09,2017,9,-1.0,-0.0,214.23,54.25,26.6,3.96,11621.98,150.8,185.46,165.04,488.03,148.8,135.2,375.0,61.89,198.4,132.8,99.4,132.4,165.6,134.43,32.8,81.42,54.5,76.11,197.92,218.5,199.6,146.08,210.06,204.74,10.78,81.23,89.67,67.73,177.18,192.75,178.94,129.04,185.85,183.68,7.93,72.71,79.1,200.29,607.04,303.52,321.48,296.48,403.52,360.09,176.26,249.13,124.56,61.07,152.78,148.5,133.82,139.24,150.64,145.58,2.14,62.7,60.94,55.49,151.76,154.22,139.91,144.44,155.09,149.74,3.83,62.28,63.29,153.9,392.86,414.29,446.43,371.43,405.95,419.58,11.48,161.23,170.02
2017-10-15,Borno,Bullunkutu,2,10,11.83,13.09,2017,10,-0.866025,0.5,214.23,54.25,26.6,3.96,11621.98,191.2,172.0,146.97,369.01,122.9,118.65,410.71,78.47,150.8,165.6,110.4,139.6,171.6,143.0,24.36,61.89,67.96,70.59,185.46,213.75,199.1,147.42,199.04,202.39,14.18,76.11,87.72,60.32,165.04,187.62,181.52,133.21,176.61,181.37,11.3,67.73,77.0,151.44,488.03,300.0,321.48,289.26,465.02,387.85,154.81,200.29,123.12,50.44,148.8,150.64,141.15,137.75,150.74,148.08,1.99,61.07,61.82,48.69,135.2,159.28,144.1,143.48,148.75,148.95,12.32,55.49,65.37,168.56,375.0,410.71,433.22,428.57,392.86,407.68,17.86,153.9,168.56
2017-11-15,Borno,Bullunkutu,2,10,11.83,13.09,2017,11,-0.5,0.866025,214.23,54.25,26.6,3.96,11621.98,154.4,159.04,143.64,250.0,95.08,109.6,375.0,63.37,191.2,198.4,100.0,129.87,180.13,156.47,25.66,78.47,81.42,65.27,172.0,197.92,199.6,150.62,185.13,197.87,12.96,70.59,81.23,58.95,146.97,177.18,184.1,137.5,163.06,175.61,15.2,60.32,72.71,102.6,369.01,607.04,307.04,283.7,488.03,395.77,119.02,151.44,249.13,39.02,122.9,152.78,146.62,101.62,141.49,145.04,16.22,50.44,62.7,44.98,118.65,151.76,149.16,104.05,135.2,144.71,16.56,48.69,62.28,153.9,410.71,392.86,420.0,362.86,392.86,403.93,17.86,168.56,161.23
2017-12-15,Borno,Bullunkutu,2,10,11.83,13.09,2017,12,-0.0,1.0,214.23,54.25,26.6,3.96,11621.98,125.2,192.94,138.41,257.04,92.85,99.8,392.86,51.38,154.4,150.8,132.8,120.13,165.47,165.53,22.36,63.37,61.89,79.18,159.04,185.46,218.5,157.0,172.17,191.11,13.21,65.27,76.11,56.8,143.64,165.04,192.75,143.75,151.88,168.87,11.52,58.95,67.73,105.49,250.0,488.03,303.52,278.52,369.01,386.27,119.02,102.6,200.29,38.11,95.08,148.8,148.5,108.49,122.26,136.45,26.87,39.02,61.07,40.96,109.6,135.2,154.22,110.33,121.15,138.12,12.98,44.98,55.49,161.23,375.0,375.0,414.29,428.57,386.9,396.43,20.62,153.9,153.9
2018-01-15,Borno,Bullunkutu,2,10,11.83,13.09,2018,1,0.5,0.866025,240.14,71.06,26.5,4.12,17064.35,132.4,233.34,228.32,266.37,91.58,99.96,401.78,48.47,125.2,191.2,165.6,110.4,156.93,164.27,33.07,51.38,78.47,85.43,192.94,172.0,213.75,167.5,174.66,186.85,17.11,79.18,70.59,83.59,138.41,146.97,187.62,150.0,143.01,159.81,4.32,56.8,60.32,97.52,257.04,369.01,300.0,291.48,292.02,378.52,66.77,105.49,151.44,33.53,92.85,122.9,150.64,114.49,103.61,127.18,16.74,38.11,50.44,36.6,99.8,118.65,159.28,117.75,109.35,129.05,9.43,40.96,48.69,147.1,392.86,410.71,410.71,428.57,392.86,392.86,17.86,161.23,168.56
2018-02-15,Borno,Bullunkutu,2,10,11.83,13.09,2018,2,0.866025,0.5,240.14,71.06,26.5,4.12,17064.35,125.2,183.13,169.96,275.7,92.9,101.12,410.71,45.84,132.4,154.4,198.4,88.4,137.33,158.73,15.21,48.47,63.37,67.05,233.34,159.04,197.92,198.0,195.11,190.12,37.2,85.43,65.27,62.23,228.32,143.64,177.18,170.0,170.12,166.59,50.47,83.59,58.95,100.94,266.37,250.0,607.04,321.48,257.8,372.92,8.21,97.52,102.6,34.01,91.58,95.08,152.78,135.68,93.17,117.33,1.77,33.53,39.02,37.02,99.96,109.6,151.76,134.48,103.12,119.16,5.61,36.6,44.98,150.37,401.78,375.0,392.86,485.71,389.88,391.37,13.64,147.1,153.9
2018-03-15,Borno,Bullunkutu,2,10,11.83,13.09,2018,3,1.0,0.0,240.14,71.06,26.5,4.12,17064.35,161.6,130.91,115.73,285.04,95.38,101.65,428.57,59.16,125.2,125.2,150.8,99.4,127.6,146.53,4.16,45.84,51.38,47.93,183.13,192.94,185.46,199.6,203.14,187.65,26.61,67.05,79.18,42.37,169.96,138.41,165.04,178.94,178.9,165.39,45.62,62.23,56.8,104.36,275.7,257.04,488.03,321.48,266.37,317.69,9.33,100.94,105.49,34.92,92.9,92.85,148.8,133.82,92.44,107.35,0.75,34.01,38.11,37.22,101.12,99.8,135.2,139.91,100.29,110.72,0.72,37.02,40.96,156.91,410.71,392.86,375.0,446.43,401.78,394.34,8.93,150.37,161.23
